V,68,5330131620280,1000000000,01:28:50:07.897,0
V,69,5330148299601,1000000000,01:28:50:08.897,0
D,34,5330148299601,1000000000,01:28:50:08.897,0
V,70,5330164965172,1000000000,01:28:50:09.897,0
V,71,5330181642535,1000000000,01:28:50:10.898,0
D,35,5330181642535,1000000000,01:28:50:10.898,0
V,72,5330198309780,1000000000,01:28:50:11.898,0
V,73,5330214977311,1000000000,01:28:50:12.898,0
D,36,5330214977312,1000000000,01:28:50:12.898,0
V,74,5330231635674,1000000000,01:28:50:13.898,0
V,75,5330248295869,1000000000,01:28:50:14.897,0
D,37,5330248295869,1000000000,01:28:50:14.897,0
V,76,5330264975941,1000000000,01:28:50:15.898,0
V,77,5330281642937,1000000000,01:28:50:16.898,0
D,38,5330281642937,1000000000,01:28:50:16.898,0
V,78,5330298301258,1000000000,01:28:50:17.898,0
V,79,5330314976370,1000000000,01:28:50:18.898,0
D,39,5330314976371,1000000000,01:28:50:18.898,0
V,80,5330331651442,1000000000,01:28:50:19.899,0
V,81,5330348307847,1000000000,01:28:50:20.898,0
D,40,5330348307846,1000000000,01:28:50:20.898,0
V,82,5330364974885,1000000000,01:28:50:21.898,0
V,83,5330381641496,1000000000,01:28:50:22.898,0
D,41,5330381641497,1000000000,01:28:50:22.898,0
V,84,5330398319026,1000000000,01:28:50:23.899,0
V,85,5330414979805,1000000000,01:28:50:24.898,0
D,42,5330414979805,1000000000,01:28:50:24.898,0
V,86,5330431646760,1000000000,01:28:50:25.898,0
V,87,5330448311829,1000000000,01:28:50:26.898,0
D,43,5330448311830,1000000000,01:28:50:26.898,0
V,88,5330464973733,1000000000,01:28:50:27.898,0
V,89,5330481641438,1000000000,01:28:50:28.898,0
D,44,5330481641439,1000000000,01:28:50:28.898,0
V,90,5330498308443,1000000000,01:28:50:29.898,0
V,91,5330514985189,1000000000,01:28:50:30.899,0
D,45,5330514985189,1000000000,01:28:50:30.899,0
V,92,5330531648353,1000000000,01:28:50:31.898,0
V,93,5330548321143,1000000000,01:28:50:32.899,0
D,46,5330548321142,1000000000,01:28:50:32.899,0
V,94,5330564986306,1000000000,01:28:50:33.899,0
V,95,5330581664928,1000000000,01:28:50:34.899,0
D,47,5330581664929,1000000000,01:28:50:34.899,0
V,96,5330598331974,1000000000,01:28:50:35.899,0
V,97,5330615000180,1000000000,01:28:50:36.900,0
D,48,5330615000180,1000000000,01:28:50:36.900,0
V,98,5330631652468,1000000000,01:28:50:37.899,0
V,99,5330648334757,1000000000,01:28:50:38.900,0
D,49,5330648334757,1000000000,01:28:50:38.900,0
V,100,5330665001804,1000000000,01:28:50:39.900,0
V,101,5330681664467,1000000000,01:28:50:40.899,0
D,50,5330681664467,1000000000,01:28:50:40.899,0
V,102,5330698324173,1000000000,01:28:50:41.899,0
V,103,5330714990253,1000000000,01:28:50:42.899,0
D,51,5330714990253,1000000000,01:28:50:42.899,0
V,104,5330731657300,1000000000,01:28:50:43.899,0
V,105,5330748340255,1000000000,01:28:50:44.900,0
D,52,5330748340254,1000000000,01:28:50:44.900,0
V,106,5330764999751,1000000000,01:28:50:45.899,0
V,107,5330781663183,1000000000,01:28:50:46.899,0
D,53,5330781663183,1000000000,01:28:50:46.899,0
V,108,5330798324208,1000000000,01:28:50:47.899,0
V,109,5330814991341,1000000000,01:28:50:48.899,0
D,54,5330814991342,1000000000,01:28:50:48.899,0
